Trip_ID,Truck_ID,Driver_ID,Start_Location,End_Location,Scheduled_Departure,Scheduled_Arrival,Actual_Departure,Actual_Arrival,Weather_Condition,Traffic_Level,Road_Condition,Delay_Minutes,Distance_km,Fuel_Consumption_L,scheduled_duration_min,actual_duration_min,delay_recomputed,avg_speed_actual,fuel_efficiency_kmpl,hour_of_day,day_of_week,month,delay_min,computed_speed
T7457,TR198,D83,Kolkata,Pune,2024-01-23 15:21:00,2024-01-23 21:51:00,2024-01-23 16:15:00,2024-01-24 00:43:00,Storm,High,Good,118,738,187.4,390,508.0,118,87.16535433,3.938100320170758,15,1,1,172.0,87.16535433070867
T7458,TR36,D333,Bangalore,Lucknow,2024-05-01 01:26:00,2024-05-01 08:28:00,2024-05-01 01:12:00,2024-05-01 11:14:00,Storm,High,Good,180,1808,392.71,422,602.0,180,180.1993355,4.603906190318556,1,2,5,166.0,78.82579317134292
T7459,TR173,D282,Jaipur,Mumbai,2024-03-23 23:15:00,2024-03-24 09:05:00,2024-03-23 23:19:00,2024-03-24 09:32:00,Clear,Low,Moderate,23,1459,389.17,590,613.0,23,142.8058728,3.7490042911838013,23,5,3,27.0,142.80587275693313
T7460,TR164,D470,Chennai,Ahmedabad,2024-02-25 05:03:00,2024-02-25 13:47:00,2024-02-25 05:16:00,2024-02-25 15:08:00,Rainy,Low,Moderate,68,1490,383.65,524,592.0,68,151.0135135,3.8837482080020855,5,6,2,81.0,78.82579317134292
T7461,TR22,D21,Kolkata,Chennai,2024-04-24 21:39:00,2024-04-25 02:27:00,2024-04-24 21:32:00,2024-04-25 05:20:00,Storm,High,Good,180,833,229.19,288,468.0,180,106.7948718,3.6345390287534363,21,2,4,173.0,106.7948717948718
T7462,TR127,D228,Ahmedabad,Jaipur,2024-06-17 13:04:00,2024-06-17 22:32:00,2024-06-17 12:52:00,2024-06-17 22:41:00,Storm,Low,Good,21,822,288.29,568,589.0,21,83.73514431,2.8512955704325504,13,0,6,9.0,83.73514431239389
T7463,TR80,D376,Chennai,Hyderabad,2024-01-25 10:22:00,2024-01-25 17:43:00,2024-01-25 10:46:00,2024-01-25 18:10:00,Snow,Low,Good,3,1510,320.18,441,444.0,3,204.0540541,4.716097195327628,10,3,1,27.0,78.82579317134292
T7464,TR189,D130,Chennai,Jaipur,2024-04-13 00:29:00,2024-04-13 03:35:00,2024-04-13 01:08:00,2024-04-13 06:13:00,Fog,Medium,Moderate,119,1794,385.43,186,305.0,119,352.9180328,4.654541680720235,0,5,4,158.0,78.82579317134292
T7465,TR100,D175,Jaipur,Kolkata,2024-06-10 00:15:00,2024-06-10 03:08:00,2024-06-10 00:12:00,2024-06-10 05:30:00,Storm,Medium,Good,145,1068,250.93,173,318.0,145,201.509434,4.256167058542223,0,0,6,142.0,78.82579317134292
T7466,TR184,D108,Bangalore,Pune,2024-01-13 16:27:00,2024-01-13 21:29:00,2024-01-13 16:17:00,2024-01-13 22:15:00,Rainy,High,Good,56,1136,337.14,302,358.0,56,190.3910615,3.36952008067865,16,5,1,46.0,78.82579317134292
T7467,TR96,D414,Lucknow,Kolkata,2024-06-16 01:53:00,2024-06-16 05:17:00,2024-06-16 02:50:00,2024-06-16 05:34:00,Fog,High,Poor,-40,1826,539.0,204,164.0,-40,668.0487805,3.3877551020408165,1,6,6,17.0,78.82579317134292
T7468,TR161,D283,Delhi,Ahmedabad,2024-05-01 05:38:00,2024-05-01 13:56:00,2024-05-01 05:48:00,2024-05-01 14:55:00,Clear,High,Moderate,49,1129,435.91,498,547.0,49,123.8391225,2.5899841710444815,5,2,5,59.0,123.83912248628884
T7469,TR173,D71,Pune,Mumbai,2024-05-30 13:29:00,2024-05-30 20:06:00,2024-05-30 13:54:00,2024-05-30 19:46:00,Storm,Medium,Good,-45,793,294.34,397,352.0,-45,135.1704545,2.694163212611266,13,3,5,-20.0,135.17045454545456
T7470,TR164,D404,Pune,Bangalore,2024-04-25 19:49:00,2024-04-26 03:36:00,2024-04-25 20:15:00,2024-04-26 04:01:00,Rainy,High,Moderate,-1,465,122.87,467,466.0,-1,59.87124464,3.784487669895011,19,3,4,25.0,59.871244635193136
T7471,TR148,D50,Hyderabad,Chennai,2024-04-27 02:19:00,2024-04-27 06:06:00,2024-04-27 03:04:00,2024-04-27 05:58:00,Clear,High,Poor,-53,960,365.78,227,174.0,-53,331.0344828,2.6245284050522173,2,5,4,-8.0,78.82579317134292
T7472,TR18,D95,Hyderabad,Delhi,2024-05-21 17:00:00,2024-05-21 20:46:00,2024-05-21 17:46:00,2024-05-21 23:40:00,Snow,Medium,Good,128,750,272.92,226,354.0,128,127.1186441,2.7480580389857834,17,1,5,174.0,127.11864406779661
T7473,TR38,D279,Chennai,Hyderabad,2024-01-28 16:32:00,2024-01-29 02:24:00,2024-01-28 17:24:00,2024-01-29 02:26:00,Snow,High,Moderate,-50,317,101.34,592,542.0,-50,35.09225092,3.128083678705348,16,6,1,2.0,35.09225092250922
T7474,TR195,D397,Chennai,Jaipur,2024-06-09 21:16:00,2024-06-10 01:00:00,2024-06-09 21:21:00,2024-06-10 03:29:00,Fog,Low,Poor,144,962,280.12,224,368.0,144,156.8478261,3.4342424675139225,21,6,6,149.0,78.82579317134292
T7475,TR151,D337,Lucknow,Mumbai,2024-02-29 17:36:00,2024-02-29 22:57:00,2024-02-29 17:51:00,2024-03-01 00:22:00,Clear,Medium,Moderate,70,1723,462.75,321,391.0,70,264.398977,3.723392760669908,17,3,2,85.0,78.82579317134292
T7476,TR109,D132,Jaipur,Delhi,2024-05-05 10:56:00,2024-05-05 16:16:00,2024-05-05 11:23:00,2024-05-05 16:13:00,Fog,High,Poor,-30,907,273.91,320,290.0,-30,187.6551724,3.3113066335657693,10,6,5,-3.0,78.82579317134292
T7477,TR123,D398,Delhi,Ahmedabad,2024-05-30 03:59:00,2024-05-30 07:53:00,2024-05-30 04:04:00,2024-05-30 09:17:00,Clear,High,Moderate,79,221,45.55,234,313.0,79,42.36421725,4.851811196487377,3,3,5,84.0,42.364217252396166
T7478,TR144,D276,Pune,Jaipur,2024-05-03 13:00:00,2024-05-03 15:35:00,2024-05-03 13:13:00,2024-05-03 17:16:00,Clear,Low,Good,88,1805,370.09,155,243.0,88,445.6790123,4.877192034370019,13,4,5,101.0,78.82579317134292
T7479,TR187,D380,Lucknow,Bangalore,2024-01-04 23:17:00,2024-01-05 06:13:00,2024-01-04 23:56:00,2024-01-05 08:41:00,Snow,Medium,Moderate,109,1997,756.41,416,525.0,109,228.2285714,2.640102589865285,23,3,1,148.0,78.82579317134292
T7480,TR197,D13,Pune,Mumbai,2024-06-03 12:51:00,2024-06-03 20:00:00,2024-06-03 13:33:00,2024-06-03 21:47:00,Fog,Low,Poor,65,776,156.34,429,494.0,65,94.25101215,4.9635410003837785,12,0,6,107.0,94.251012145749
T7481,TR196,D3,Ahmedabad,Lucknow,2024-05-17 17:13:00,2024-05-17 20:34:00,2024-05-17 17:21:00,2024-05-17 20:55:00,Snow,Low,Good,13,325,110.84,201,214.0,13,91.12149533,2.932154456874774,17,4,5,21.0,91.12149532710279
T7482,TR149,D474,Hyderabad,Lucknow,2024-03-28 22:52:00,2024-03-29 02:38:00,2024-03-28 23:21:00,2024-03-29 05:27:00,Clear,High,Poor,140,386,115.97,226,366.0,140,63.27868852,3.3284470121583167,22,3,3,169.0,63.278688524590166
T7483,TR104,D474,Ahmedabad,Hyderabad,2024-04-08 04:50:00,2024-04-08 11:08:00,2024-04-08 04:43:00,2024-04-08 10:46:00,Snow,High,Moderate,-15,485,105.61,378,363.0,-15,80.16528926,4.59236814695578,4,0,4,-22.0,80.16528925619835
T7484,TR198,D466,Delhi,Pune,2024-01-10 16:56:00,2024-01-10 23:30:00,2024-01-10 17:46:00,2024-01-10 23:17:00,Fog,High,Moderate,-63,1565,370.91,394,331.0,-63,283.6858006,4.21935240354803,16,2,1,-13.0,78.82579317134292
T7485,TR140,D224,Delhi,Chennai,2024-02-22 03:59:00,2024-02-22 12:52:00,2024-02-22 03:45:00,2024-02-22 15:35:00,Fog,Low,Good,177,441,166.69,533,710.0,177,37.26760563,2.6456296118543405,3,3,2,163.0,37.267605633802816
T7486,TR144,D462,Jaipur,Hyderabad,2024-03-09 11:53:00,2024-03-09 15:17:00,2024-03-09 12:14:00,2024-03-09 16:08:00,Rainy,Medium,Moderate,30,1324,298.43,204,234.0,30,339.4871795,4.4365512850584725,11,5,3,51.0,78.82579317134292
T7487,TR81,D175,Kolkata,Hyderabad,2024-03-22 06:54:00,2024-03-22 08:47:00,2024-03-22 07:15:00,2024-03-22 11:04:00,Snow,High,Poor,116,1073,258.05,113,229.0,116,281.1353712,4.158108893625267,6,4,3,137.0,78.82579317134292
T7488,TR87,D387,Chennai,Ahmedabad,2024-01-07 19:02:00,2024-01-07 22:03:00,2024-01-07 19:55:00,2024-01-07 22:38:00,Rainy,Low,Good,-18,1187,243.43,181,163.0,-18,436.9325153,4.876145093045229,19,6,1,35.0,78.82579317134292
T7489,TR142,D385,Hyderabad,Delhi,2024-04-07 05:54:00,2024-04-07 08:57:00,2024-04-07 06:24:00,2024-04-07 08:48:00,Clear,High,Poor,-39,512,107.22,183,144.0,-39,213.3333333,4.775228502145122,5,6,4,-9.0,78.82579317134292
T7490,TR61,D90,Lucknow,Kolkata,2024-01-08 12:57:00,2024-01-08 16:43:00,2024-01-08 12:47:00,2024-01-08 17:32:00,Snow,Low,Good,59,264,53.46,226,285.0,59,55.57894737,4.938271604938271,12,0,1,49.0,55.578947368421055
T7491,TR199,D408,Jaipur,Delhi,2024-05-06 16:03:00,2024-05-06 17:24:00,2024-05-06 16:35:00,2024-05-06 18:34:00,Storm,Medium,Good,38,1702,467.94,81,119.0,38,858.1512605,3.63721844680942,16,0,5,70.0,78.82579317134292
T7492,TR46,D241,Lucknow,Ahmedabad,2024-03-25 14:42:00,2024-03-25 20:17:00,2024-03-25 14:34:00,2024-03-25 21:22:00,Rainy,Low,Good,73,511,119.78,335,408.0,73,75.14705882,4.266154616797462,14,0,3,65.0,75.14705882352942
T7493,TR32,D35,Kolkata,Mumbai,2024-06-02 04:05:00,2024-06-02 11:52:00,2024-06-02 04:21:00,2024-06-02 12:35:00,Fog,Medium,Moderate,27,409,83.39,467,494.0,27,49.67611336,4.904664827917016,4,6,6,43.0,49.67611336032389
T7494,TR15,D14,Jaipur,Ahmedabad,2024-02-03 01:09:00,2024-02-03 10:10:00,2024-02-03 02:00:00,2024-02-03 11:24:00,Rainy,Low,Moderate,23,927,370.02,541,564.0,23,98.61702128,2.505269985406194,1,5,2,74.0,98.61702127659574
T7495,TR44,D195,Bangalore,Chennai,2024-02-17 21:48:00,2024-02-18 03:46:00,2024-02-17 22:45:00,2024-02-18 05:57:00,Snow,Medium,Good,74,332,74.23,358,432.0,74,46.11111111,4.472585208136872,21,5,2,131.0,46.11111111111111
T7496,TR145,D397,Pune,Ahmedabad,2024-05-09 01:53:00,2024-05-09 07:29:00,2024-05-09 02:45:00,2024-05-09 09:54:00,Rainy,Medium,Good,93,1564,593.57,336,429.0,93,218.7412587,2.6349040551240797,1,3,5,145.0,78.82579317134292
T7497,TR169,D431,Chennai,Hyderabad,2024-02-17 13:27:00,2024-02-17 19:48:00,2024-02-17 13:39:00,2024-02-17 19:33:00,Fog,Medium,Moderate,-27,254,50.83,381,354.0,-27,43.05084746,4.997048986818808,13,5,2,-15.0,43.050847457627114
T7498,TR54,D306,Chennai,Delhi,2024-05-10 16:07:00,2024-05-10 19:01:00,2024-05-10 16:31:00,2024-05-10 19:19:00,Rainy,Medium,Moderate,-6,344,135.72,174,168.0,-6,122.8571429,2.534630120837017,16,4,5,18.0,122.85714285714286
T7499,TR44,D334,Chennai,Pune,2024-03-11 06:06:00,2024-03-11 11:37:00,2024-03-11 06:06:00,2024-03-11 12:44:00,Rainy,High,Poor,67,412,106.0,331,398.0,67,62.11055276,3.8867924528301887,6,0,3,67.0,62.11055276381909
T7500,TR98,D213,Ahmedabad,Pune,2024-05-22 22:21:00,2024-05-23 02:08:00,2024-05-22 23:02:00,2024-05-23 03:18:00,Storm,High,Poor,29,1674,440.26,227,256.0,29,392.34375,3.8022986417117157,22,2,5,70.0,78.82579317134292
T7501,TR5,D410,Hyderabad,Kolkata,2024-06-03 16:53:00,2024-06-04 01:08:00,2024-06-03 17:52:00,2024-06-04 01:40:00,Clear,Low,Good,-27,1291,395.79,495,468.0,-27,165.5128205,3.2618307688420627,16,0,6,32.0,78.82579317134292
T7502,TR109,D3,Jaipur,Delhi,2024-05-12 00:52:00,2024-05-12 06:15:00,2024-05-12 01:31:00,2024-05-12 08:32:00,Fog,High,Good,98,880,203.19,323,421.0,98,125.415677,4.330921797332546,0,6,5,137.0,125.41567695961996
T7503,TR27,D179,Jaipur,Bangalore,2024-01-14 18:36:00,2024-01-14 23:45:00,2024-01-14 18:59:00,2024-01-15 00:10:00,Clear,Medium,Poor,2,541,172.16,309,311.0,2,104.3729904,3.142425650557621,18,6,1,25.0,104.37299035369774
T7504,TR116,D40,Ahmedabad,Delhi,2024-02-20 15:57:00,2024-02-21 00:38:00,2024-02-20 16:36:00,2024-02-21 01:45:00,Storm,High,Good,28,124,38.43,521,549.0,28,13.55191257,3.2266458495966694,15,1,2,67.0,13.55191256830601
T7505,TR87,D452,Delhi,Bangalore,2024-02-26 23:37:00,2024-02-27 07:55:00,2024-02-26 23:51:00,2024-02-27 09:12:00,Snow,Medium,Poor,63,1879,636.76,498,561.0,63,200.9625668,2.9508763113260885,23,0,2,77.0,78.82579317134292
T7506,TR104,D164,Hyderabad,Lucknow,2024-02-16 22:09:00,2024-02-17 04:50:00,2024-02-16 22:35:00,2024-02-17 05:36:00,Snow,High,Poor,20,1146,267.43,401,421.0,20,163.3254157,4.285233519051714,22,4,2,46.0,78.82579317134292
T7507,TR123,D307,Kolkata,Ahmedabad,2024-03-04 14:00:00,2024-03-04 22:45:00,2024-03-04 13:49:00,2024-03-05 01:10:00,Storm,Low,Poor,156,412,140.85,525,681.0,156,36.29955947,2.9250976215832445,14,0,3,145.0,36.29955947136564
T7508,TR79,D235,Kolkata,Delhi,2024-06-05 09:12:00,2024-06-05 11:09:00,2024-06-05 09:41:00,2024-06-05 11:15:00,Snow,Low,Moderate,-23,1810,381.52,117,94.0,-23,1155.319149,4.744181170056616,9,2,6,6.0,78.82579317134292
T7509,TR43,D257,Chennai,Mumbai,2024-02-14 09:35:00,2024-02-14 10:39:00,2024-02-14 10:23:00,2024-02-14 12:28:00,Snow,Medium,Good,61,740,229.84,64,125.0,61,355.2,3.2196310476853465,9,2,2,109.0,78.82579317134292
T7510,TR97,D360,Jaipur,Bangalore,2024-06-06 23:38:00,2024-06-07 05:02:00,2024-06-06 23:54:00,2024-06-07 07:58:00,Rainy,Medium,Poor,160,129,33.98,324,484.0,160,15.99173554,3.7963507945850505,23,3,6,176.0,15.991735537190083
T7511,TR31,D495,Mumbai,Ahmedabad,2024-05-13 13:26:00,2024-05-13 18:34:00,2024-05-13 13:22:00,2024-05-13 19:36:00,Rainy,High,Moderate,66,1314,356.32,308,374.0,66,210.802139,3.6876964526268523,13,0,5,62.0,78.82579317134292
T7512,TR99,D417,Delhi,Kolkata,2024-05-26 01:22:00,2024-05-26 03:56:00,2024-05-26 02:12:00,2024-05-26 05:03:00,Rainy,High,Moderate,17,261,61.33,154,171.0,17,91.57894737,4.255666068808088,1,6,5,67.0,91.57894736842105
T7513,TR17,D391,Lucknow,Bangalore,2024-05-20 22:50:00,2024-05-21 07:26:00,2024-05-20 23:26:00,2024-05-21 07:27:00,Storm,Medium,Good,-35,440,142.62,516,481.0,-35,54.88565489,3.085121301360258,22,0,5,1.0,54.88565488565488
T7514,TR83,D373,Chennai,Lucknow,2024-06-15 14:08:00,2024-06-15 20:24:00,2024-06-15 15:03:00,2024-06-15 21:41:00,Snow,Low,Poor,22,1234,268.46,376,398.0,22,186.0301508,4.596587946062728,14,5,6,77.0,78.82579317134292
T7515,TR110,D116,Kolkata,Bangalore,2024-01-06 07:48:00,2024-01-06 10:46:00,2024-01-06 08:04:00,2024-01-06 12:46:00,Clear,Low,Good,104,1150,264.69,178,282.0,104,244.6808511,4.34470512675205,7,5,1,120.0,78.82579317134292
T7516,TR182,D52,Kolkata,Chennai,2024-03-17 14:21:00,2024-03-17 18:42:00,2024-03-17 14:40:00,2024-03-17 19:25:00,Fog,Medium,Poor,24,1504,448.08,261,285.0,24,316.6315789,3.356543474379575,14,6,3,43.0,78.82579317134292
T7517,TR190,D376,Hyderabad,Kolkata,2024-06-24 12:59:00,2024-06-24 14:51:00,2024-06-24 12:49:00,2024-06-24 15:32:00,Snow,Low,Poor,51,1108,395.61,112,163.0,51,407.8527607,2.800738100654685,12,0,6,41.0,78.82579317134292
T7518,TR32,D395,Delhi,Bangalore,2024-01-24 08:27:00,2024-01-24 14:43:00,2024-01-24 08:33:00,2024-01-24 14:33:00,Storm,Medium,Moderate,-16,1653,439.4,376,360.0,-16,275.5,3.7619481110605375,8,2,1,-10.0,78.82579317134292
T7519,TR168,D411,Delhi,Mumbai,2024-05-26 05:18:00,2024-05-26 10:21:00,2024-05-26 05:49:00,2024-05-26 13:13:00,Rainy,High,Poor,141,1136,229.43,303,444.0,141,153.5135135,4.951401298871115,5,6,5,172.0,78.82579317134292
T7520,TR141,D142,Mumbai,Lucknow,2024-03-09 17:49:00,2024-03-09 20:22:00,2024-03-09 17:46:00,2024-03-09 22:11:00,Fog,Low,Moderate,112,1936,756.06,153,265.0,112,438.3396226,2.5606433351850386,17,5,3,109.0,78.82579317134292
T7521,TR35,D86,Kolkata,Ahmedabad,2024-05-26 07:37:00,2024-05-26 13:16:00,2024-05-26 07:44:00,2024-05-26 15:42:00,Fog,Low,Poor,139,1167,253.03,339,478.0,139,146.4853556,4.6121013318578825,7,6,5,146.0,146.48535564853557
T7522,TR133,D464,Pune,Kolkata,2024-01-21 13:04:00,2024-01-21 15:35:00,2024-01-21 13:32:00,2024-01-21 16:47:00,Fog,Medium,Good,44,1716,403.82,151,195.0,44,528.0,4.249418057550394,13,6,1,72.0,78.82579317134292
T7523,TR29,D46,Hyderabad,Pune,2024-03-25 02:01:00,2024-03-25 03:38:00,2024-03-25 01:54:00,2024-03-25 06:02:00,Clear,High,Poor,151,858,290.07,97,248.0,151,207.5806452,2.9579067121729237,2,0,3,144.0,78.82579317134292
T7524,TR70,D332,Jaipur,Pune,2024-02-16 09:03:00,2024-02-16 16:55:00,2024-02-16 09:46:00,2024-02-16 18:02:00,Rainy,Low,Moderate,24,652,176.64,472,496.0,24,78.87096774,3.6911231884057973,9,4,2,67.0,78.87096774193547
T7525,TR153,D497,Pune,Jaipur,2024-03-15 21:31:00,2024-03-16 02:33:00,2024-03-15 21:45:00,2024-03-16 03:04:00,Rainy,Low,Moderate,17,727,178.66,302,319.0,17,136.7398119,4.069181685883802,21,4,3,31.0,136.73981191222572
T7526,TR95,D238,Bangalore,Lucknow,2024-06-11 02:09:00,2024-06-11 09:12:00,2024-06-11 02:37:00,2024-06-11 09:19:00,Rainy,High,Moderate,-21,1963,462.78,423,402.0,-21,292.9850746,4.241756342106401,2,1,6,7.0,78.82579317134292
T7527,TR22,D10,Hyderabad,Mumbai,2024-02-23 13:28:00,2024-02-23 15:31:00,2024-02-23 14:01:00,2024-02-23 16:38:00,Rainy,High,Moderate,34,1335,277.93,123,157.0,34,510.1910828,4.80336775447055,13,4,2,67.0,78.82579317134292
T7528,TR194,D152,Lucknow,Hyderabad,2024-06-14 01:11:00,2024-06-14 05:31:00,2024-06-14 01:11:00,2024-06-14 06:50:00,Snow,Medium,Moderate,79,426,90.97,260,339.0,79,75.39823009,4.682862482136969,1,4,6,79.0,75.39823008849557
T7529,TR173,D61,Jaipur,Mumbai,2024-01-24 15:36:00,2024-01-24 21:42:00,2024-01-24 16:34:00,2024-01-24 23:45:00,Fog,Low,Moderate,65,1593,479.66,366,431.0,65,221.7633411,3.3211024475670263,15,2,1,123.0,78.82579317134292
T7530,TR69,D494,Delhi,Jaipur,2024-02-12 03:12:00,2024-02-12 07:06:00,2024-02-12 03:49:00,2024-02-12 07:15:00,Fog,Low,Good,-28,1383,493.91,234,206.0,-28,402.815534,2.8001052823388877,3,0,2,9.0,78.82579317134292
T7531,TR89,D18,Jaipur,Mumbai,2024-02-18 19:39:00,2024-02-18 22:17:00,2024-02-18 19:25:00,2024-02-19 00:10:00,Fog,High,Poor,127,649,235.09,158,285.0,127,136.6315789,2.760644859415543,19,6,2,113.0,136.6315789473684
T7532,TR72,D86,Hyderabad,Delhi,2024-01-11 15:52:00,2024-01-11 20:37:00,2024-01-11 16:43:00,2024-01-11 20:25:00,Storm,High,Good,-63,1024,208.05,285,222.0,-63,276.7567568,4.921893775534727,15,3,1,-12.0,78.82579317134292
T7533,TR129,D137,Kolkata,Ahmedabad,2024-06-23 16:26:00,2024-06-23 21:58:00,2024-06-23 16:52:00,2024-06-24 00:25:00,Rainy,Low,Good,121,1994,407.81,332,453.0,121,264.1059603,4.889531889850666,16,6,6,147.0,78.82579317134292
T7534,TR172,D401,Bangalore,Hyderabad,2024-06-15 13:30:00,2024-06-15 17:35:00,2024-06-15 14:18:00,2024-06-15 20:08:00,Snow,High,Good,105,716,157.4,245,350.0,105,122.7428571,4.548919949174079,13,5,6,153.0,122.74285714285715
T7535,TR87,D230,Delhi,Chennai,2024-04-06 19:42:00,2024-04-07 04:13:00,2024-04-06 19:34:00,2024-04-07 04:11:00,Snow,Medium,Poor,6,1053,212.68,511,517.0,6,122.205029,4.951100244498777,19,5,4,-2.0,122.20502901353964
T7536,TR96,D128,Pune,Bangalore,2024-05-14 06:21:00,2024-05-14 15:45:00,2024-05-14 07:18:00,2024-05-14 17:03:00,Storm,Medium,Good,21,830,260.56,564,585.0,21,85.12820513,3.185446730119742,6,1,5,78.0,85.12820512820512
T7537,TR75,D104,Ahmedabad,Kolkata,2024-01-31 22:55:00,2024-02-01 01:28:00,2024-01-31 23:00:00,2024-02-01 03:43:00,Storm,High,Moderate,130,1797,393.74,153,283.0,130,380.9893993,4.563925433026871,22,2,1,135.0,78.82579317134292
T7538,TR167,D186,Bangalore,Delhi,2024-05-12 05:50:00,2024-05-12 11:56:00,2024-05-12 06:34:00,2024-05-12 14:34:00,Fog,Low,Poor,114,694,184.79,366,480.0,114,86.75,3.755614481303101,5,6,5,158.0,86.75
T7539,TR54,D397,Mumbai,Bangalore,2024-02-27 13:44:00,2024-02-27 23:20:00,2024-02-27 14:02:00,2024-02-28 01:33:00,Fog,High,Good,115,1047,232.77,576,691.0,115,90.91172214,4.4980023198865835,13,1,2,133.0,90.91172214182343
T7540,TR88,D178,Ahmedabad,Lucknow,2024-06-07 07:38:00,2024-06-07 11:31:00,2024-06-07 07:26:00,2024-06-07 12:25:00,Fog,Low,Good,66,376,93.37,233,299.0,66,75.45150502,4.026989397022598,7,4,6,54.0,75.45150501672241
T7541,TR157,D357,Lucknow,Bangalore,2024-01-04 06:24:00,2024-01-04 08:36:00,2024-01-04 07:10:00,2024-01-04 08:15:00,Fog,Medium,Poor,-67,1643,355.98,132,65.0,-67,1516.615385,4.615427833024327,6,3,1,-21.0,78.82579317134292
T7542,TR54,D6,Pune,Ahmedabad,2024-02-06 00:43:00,2024-02-06 04:07:00,2024-02-06 00:29:00,2024-02-06 06:31:00,Fog,Medium,Poor,158,1229,351.81,204,362.0,158,203.7016575,3.493362894744322,0,1,2,144.0,78.82579317134292
T7543,TR16,D341,Lucknow,Pune,2024-06-18 02:10:00,2024-06-18 04:05:00,2024-06-18 02:44:00,2024-06-18 06:26:00,Rainy,Medium,Moderate,107,598,120.25,115,222.0,107,161.6216216,4.972972972972973,2,1,6,141.0,78.82579317134292
T7544,TR99,D307,Jaipur,Mumbai,2024-04-15 21:55:00,2024-04-16 02:58:00,2024-04-15 22:05:00,2024-04-16 04:23:00,Snow,Low,Moderate,75,782,256.56,303,378.0,75,124.1269841,3.0480199563454944,21,0,4,85.0,124.12698412698413
T7545,TR20,D36,Kolkata,Mumbai,2024-04-18 09:06:00,2024-04-18 13:29:00,2024-04-18 09:27:00,2024-04-18 14:46:00,Rainy,High,Poor,56,1307,312.57,263,319.0,56,245.830721,4.181463352209105,9,3,4,77.0,78.82579317134292
T7546,TR46,D327,Jaipur,Delhi,2024-04-04 19:48:00,2024-04-04 21:03:00,2024-04-04 20:27:00,2024-04-04 23:42:00,Snow,Low,Moderate,120,1494,331.53,75,195.0,120,459.6923077,4.506379513166229,19,3,4,159.0,78.82579317134292
T7547,TR195,D356,Kolkata,Bangalore,2024-02-11 16:20:00,2024-02-11 19:25:00,2024-02-11 16:22:00,2024-02-11 19:01:00,Clear,Low,Moderate,-26,684,172.54,185,159.0,-26,258.1132075,3.9642981337660834,16,6,2,-24.0,78.82579317134292
T7548,TR193,D281,Chennai,Bangalore,2024-05-14 20:53:00,2024-05-15 05:38:00,2024-05-14 21:01:00,2024-05-15 08:24:00,Clear,Medium,Good,158,184,57.04,525,683.0,158,16.16398243,3.2258064516129035,20,1,5,166.0,16.16398243045388
T7549,TR127,D395,Chennai,Kolkata,2024-06-12 20:53:00,2024-06-13 05:00:00,2024-06-12 21:07:00,2024-06-13 04:48:00,Clear,High,Moderate,-26,1503,385.06,487,461.0,-26,195.6182213,3.9032877993040045,20,2,6,-12.0,78.82579317134292
T7550,TR58,D300,Lucknow,Ahmedabad,2024-03-16 02:13:00,2024-03-16 09:03:00,2024-03-16 02:14:00,2024-03-16 10:22:00,Snow,Low,Good,78,651,173.06,410,488.0,78,80.04098361,3.7617011441118686,2,5,3,79.0,80.04098360655738
T7551,TR181,D14,Mumbai,Pune,2024-01-30 04:06:00,2024-01-30 06:24:00,2024-01-30 04:32:00,2024-01-30 06:26:00,Storm,High,Moderate,-24,800,268.88,138,114.0,-24,421.0526316,2.975304968759298,4,1,1,2.0,78.82579317134292
T7552,TR111,D237,Lucknow,Hyderabad,2024-06-02 10:59:00,2024-06-02 20:19:00,2024-06-02 10:55:00,2024-06-02 22:20:00,Rainy,Low,Good,125,235,53.31,560,685.0,125,20.58394161,4.408178578127931,10,6,6,121.0,20.583941605839417
T7553,TR129,D285,Chennai,Lucknow,2024-01-04 10:50:00,2024-01-04 18:08:00,2024-01-04 11:01:00,2024-01-04 18:00:00,Storm,Low,Moderate,-19,1668,526.52,438,419.0,-19,238.8544153,3.1679708273190004,10,3,1,-8.0,78.82579317134292
T7554,TR81,D330,Ahmedabad,Chennai,2024-05-05 18:36:00,2024-05-05 23:59:00,2024-05-05 19:15:00,2024-05-06 00:54:00,Snow,Medium,Moderate,16,1584,345.83,323,339.0,16,280.3539823,4.580285111181794,18,6,5,55.0,78.82579317134292
T7555,TR194,D50,Ahmedabad,Mumbai,2024-02-12 06:39:00,2024-02-12 12:43:00,2024-02-12 06:27:00,2024-02-12 13:52:00,Fog,Medium,Moderate,81,123,40.52,364,445.0,81,16.58426966,3.0355380059230006,6,0,2,69.0,16.584269662921347
T7556,TR157,D496,Mumbai,Kolkata,2024-05-13 19:20:00,2024-05-14 04:27:00,2024-05-13 19:39:00,2024-05-14 06:57:00,Storm,Medium,Good,131,745,198.36,547,678.0,131,65.92920354,3.7557975398265775,19,0,5,150.0,65.929203539823
T7557,TR84,D261,Mumbai,Jaipur,2024-01-27 03:05:00,2024-01-27 06:09:00,2024-01-27 03:54:00,2024-01-27 07:28:00,Snow,High,Poor,30,923,217.79,184,214.0,30,258.7850467,4.2380274576426835,3,5,1,79.0,78.82579317134292
T7558,TR70,D456,Mumbai,Lucknow,2024-04-03 22:44:00,2024-04-04 01:04:00,2024-04-03 22:57:00,2024-04-04 03:02:00,Clear,Low,Moderate,105,1541,308.84,140,245.0,105,377.3877551,4.989638647843544,22,2,4,118.0,78.82579317134292
